MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,SES,CLUSTER_CODE,INCOME_GROUP,MOR_HIT_RATE,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PER_CAPITA_INCOME,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PEP_STAR,RECENT_STAR_STATUS,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,FILE_CARD_GIFT,URBANICITY_e,DONOR_GENDER_e,OVERLAY_SOURCE_e,RECENCY_STATUS_96NK_e,DONATION_TYPE
29.0,75.0,0.0,3.0,30.0,1.0,0.0,507.0,243.0,82.0,10337.0,0.0,21.0,37.0,37.0,1.0,0.0,2.0,0.17600000000000002,11.67,0.25,12.5,3.0,2.0,22.0,12.0,29.0,35.0,3.0,11.67,15.0,20.0,6.0,13.0,22.0,32.0,2.0,0.0,1.0,3.0,0.0,D
113.0,82.0,0.0,1.0,23.0,7.0,12.0,1183.0,217.0,48.0,24703.0,0.0,42.0,38.0,43.0,0.0,0.0,1.0,0.105,50.0,0.1,50.0,2.0,1.0,17.0,26.0,62.0,225.0,6.0,37.5,40.0,50.0,6.0,13.0,17.0,104.0,3.0,0.0,0.0,0.0,0.0,B
137.0,62.0,0.0,1.0,42.0,2.0,1.0,952.0,414.0,88.0,23125.0,1.0,43.0,49.0,27.0,0.0,0.0,2.0,0.118,12.5,0.125,10.0,2.0,1.0,17.0,28.0,64.0,128.0,9.0,14.22,10.0,10.0,5.0,12.0,17.0,112.0,5.0,1.0,1.0,0.0,0.0,B
89.0,68.0,0.0,3.0,21.0,4.0,0.0,426.0,260.0,79.0,11699.0,4.0,19.0,0.0,79.0,0.0,0.0,2.0,0.211,18.0,0.222,13.5,4.0,2.0,18.0,20.0,47.0,106.0,9.0,11.78,27.0,30.0,6.0,13.0,18.0,89.0,4.0,2.0,1.0,3.0,0.0,B
29.0,54.67176603499665,0.0,3.0,30.0,3.10498953904775,0.0,694.0,319.0,79.0,11517.0,0.0,36.0,26.0,7.0,1.0,0.0,3.0,0.333,7.67,0.5,8.0,3.0,2.0,15.0,8.0,19.0,23.0,3.0,7.67,6.0,7.0,5.0,11.0,15.0,23.0,2.0,0.0,0.0,2.0,3.0,E
41.0,81.0,0.0,3.0,31.0,1.0,0.0,446.0,168.0,36.0,11971.0,4.0,26.0,17.0,32.0,0.0,0.0,4.0,0.267,6.5,0.333,7.0,4.0,2.0,16.0,11.0,27.0,29.0,5.0,5.8,4.0,7.0,6.0,13.0,16.0,41.0,3.0,0.0,0.0,3.0,0.0,E
29.0,45.0,0.0,2.0,16.0,5.0,9.0,485.0,257.0,75.0,10413.0,0.0,34.0,42.0,28.0,0.0,0.0,1.0,0.133,12.5,0.16699999999999998,10.0,2.0,1.0,18.0,9.0,24.0,25.0,2.0,12.5,5.0,15.0,4.0,11.0,18.0,32.0,1.0,2.0,1.0,0.0,0.0,C
89.0,73.0,0.0,2.0,27.0,4.0,19.0,632.0,336.0,75.0,12577.0,0.0,40.0,40.0,24.0,1.0,1.0,3.0,0.25,5.67,0.4,5.5,3.0,2.0,17.0,18.0,45.0,77.0,12.0,6.42,7.0,6.0,3.0,7.0,17.0,89.0,8.0,0.0,1.0,1.0,4.0,E
101.0,35.0,0.0,1.0,12.0,5.0,1.0,976.0,479.0,93.0,20488.0,0.0,38.0,33.0,31.0,1.0,0.0,4.0,0.3,10.67,0.4,11.0,3.0,2.0,20.0,19.0,48.0,73.0,9.0,8.11,7.0,12.0,4.0,7.0,20.0,99.0,6.0,2.0,1.0,0.0,0.0,C
137.0,53.0,0.0,2.0,44.0,1.0,0.0,645.0,359.0,80.0,11050.0,1.0,40.0,43.0,21.0,1.0,1.0,3.0,0.211,10.5,0.125,12.0,4.0,1.0,15.0,28.0,62.0,115.0,15.0,7.67,7.0,10.0,6.0,14.0,15.0,120.0,7.0,1.0,0.0,3.0,4.0,D
29.0,77.0,0.0,3.0,33.0,2.0,4.0,439.0,143.0,72.0,10453.0,0.0,23.0,43.0,30.0,0.0,0.0,1.0,0.125,9.0,0.0,0.0,2.0,0.0,18.0,10.0,24.0,22.0,3.0,7.33,12.0,15.0,5.0,11.0,18.0,32.0,0.0,0.0,1.0,1.0,0.0,C
89.0,75.0,0.0,2.0,40.0,2.0,10.0,550.0,303.0,57.0,13461.0,0.0,38.0,44.0,35.0,1.0,1.0,3.0,0.2,10.0,0.333,10.0,4.0,3.0,19.0,23.0,50.0,90.0,10.0,9.0,6.0,10.0,6.0,12.0,19.0,79.0,8.0,3.0,1.0,0.0,4.0,D
41.0,54.0,0.0,2.0,27.0,4.0,26.0,1040.0,507.0,57.0,21442.0,0.0,34.0,49.0,18.0,0.0,0.0,3.0,0.182,23.75,0.182,22.5,4.0,2.0,20.0,17.0,37.0,125.0,6.0,20.83,15.0,25.0,6.0,13.0,20.0,39.0,3.0,0.0,1.0,1.0,0.0,B
53.0,41.0,0.0,1.0,12.0,5.0,0.0,1028.0,585.0,69.0,21420.0,14.0,40.0,55.0,7.0,1.0,1.0,4.0,0.333,22.43,0.455,22.4,7.0,5.0,17.0,20.0,51.0,282.0,13.0,21.69,10.0,25.0,6.0,13.0,17.0,53.0,8.0,2.0,0.0,0.0,4.0,B
17.0,71.0,0.0,3.0,41.0,1.0,0.0,1594.0,215.0,16.0,34426.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.16699999999999998,25.0,0.333,25.0,1.0,1.0,20.0,7.0,15.0,25.0,1.0,25.0,0.0,25.0,5.0,11.0,20.0,20.0,1.0,3.0,1.0,3.0,2.0,B
17.0,49.47882687937082,0.0,2.0,27.0,4.540658113842193,0.0,778.0,473.0,79.0,20008.0,4.0,18.0,61.0,25.0,0.0,0.0,1.0,0.14300000000000002,15.0,0.0,0.0,1.0,0.0,20.0,6.0,16.0,15.0,1.0,15.0,0.0,15.0,4.0,11.0,20.0,20.0,0.0,0.0,1.0,2.0,2.0,B
65.0,28.0,0.0,2.0,40.0,5.1360838399224855,0.0,1037.0,472.0,73.0,17888.0,7.0,39.0,64.0,11.0,0.0,0.0,1.0,0.056,20.0,0.125,20.0,1.0,1.0,17.0,18.0,45.0,65.0,4.0,16.25,15.0,20.0,6.0,12.0,17.0,57.0,3.0,3.0,1.0,2.0,0.0,D
65.0,71.0,0.0,2.0,40.0,4.0,0.0,1157.0,365.0,42.0,21892.0,1.0,32.0,35.0,16.0,1.0,1.0,4.0,0.409,8.78,0.455,8.8,9.0,5.0,15.0,18.0,46.0,108.0,14.0,7.71,7.0,10.0,6.0,13.0,15.0,55.0,7.0,3.0,0.0,3.0,4.0,D
137.0,37.0,1.0,2.0,45.0,2.0,0.0,476.0,202.0,64.0,10581.0,0.0,31.0,17.0,31.0,1.0,1.0,4.0,0.316,7.67,0.3,7.33,6.0,3.0,18.0,37.0,144.0,1622.0,68.0,23.85,997.0,5.0,7.0,34.0,11.0,129.0,15.0,1.0,0.0,3.0,4.0,E
125.0,80.0,0.0,1.0,3.0,5.0,24.0,824.0,248.0,79.0,15008.0,0.0,22.0,32.0,16.0,1.0,1.0,3.0,0.19,12.0,0.2,12.0,4.0,2.0,20.0,29.0,73.0,132.0,13.0,10.15,11.0,4.0,6.0,16.0,18.0,122.0,6.0,4.0,1.0,0.0,4.0,D
113.0,47.0,1.0,1.0,3.0,6.0,37.0,2442.0,641.0,56.0,38212.0,0.0,25.0,47.0,17.0,1.0,5.0,1.0,0.111,150.0,0.111,100.0,2.0,1.0,21.0,26.0,118.0,1610.0,18.0,89.44,175.0,110.0,6.0,32.0,16.0,106.0,7.0,4.0,1.0,0.0,0.0,A
77.0,66.15497145075561,1.0,2.0,29.0,5.184263669453633,0.0,2298.0,374.0,90.0,31281.0,0.0,50.0,0.0,89.0,1.0,22.0,1.0,0.091,150.0,0.0,0.0,2.0,0.0,18.0,25.0,115.0,1383.0,14.0,98.79,297.0,300.0,6.0,35.0,6.0,76.0,4.0,0.0,0.0,2.0,0.0,A
113.0,76.0,0.0,3.0,41.0,2.0,24.0,396.0,280.0,74.0,12044.0,1.0,44.0,30.0,32.0,1.0,11.0,1.0,0.056,10.0,0.125,10.0,1.0,1.0,23.0,28.0,77.0,147.0,17.0,8.65,12.0,0.0,5.0,14.0,4.0,113.0,11.0,3.0,1.0,0.0,0.0,E
53.0,87.0,0.0,1.0,11.0,2.0,2.0,4430.0,413.0,48.0,25404.0,0.0,19.0,42.0,23.0,1.0,0.0,2.0,0.211,13.5,0.222,13.5,4.0,2.0,18.0,18.0,43.0,105.0,11.0,9.55,13.0,5.0,6.0,14.0,14.0,52.0,5.0,2.0,1.0,0.0,0.0,B
113.0,34.0,0.0,2.0,20.0,6.0,1.0,1812.0,415.0,68.0,16451.0,0.0,37.0,27.0,30.0,1.0,0.0,4.0,0.263,5.4,0.333,5.0,5.0,3.0,22.0,21.0,54.0,60.0,13.0,4.62,5.0,5.0,6.0,12.0,22.0,105.0,7.0,2.0,0.0,0.0,0.0,E
89.0,72.0,1.0,1.0,35.0,4.0,14.0,1472.0,625.0,94.0,27469.0,0.0,42.0,27.0,39.0,1.0,1.0,2.0,0.333,20.5,0.375,20.0,4.0,3.0,18.0,23.0,62.0,213.0,14.0,15.21,20.0,19.0,6.0,20.0,6.0,85.0,7.0,3.0,1.0,0.0,4.0,B
125.0,65.0,1.0,2.0,27.0,3.587423719281885,0.0,629.0,434.0,93.0,14381.0,0.0,35.0,18.0,21.0,1.0,1.0,4.0,0.4,6.75,0.545,5.5,8.0,6.0,15.0,32.0,79.0,156.0,30.0,5.2,20.0,20.0,7.0,19.0,6.0,122.0,15.0,0.0,0.0,2.0,4.0,E
113.0,79.0,0.0,4.0,10.0,1.0,10.0,1063.0,150.0,27.0,6871.0,3.0,32.0,17.0,28.0,1.0,1.0,4.0,0.474,3.22,0.455,3.4,9.0,5.0,13.0,29.0,66.0,85.0,28.0,3.04,3.0,3.0,8.0,17.0,13.0,105.0,14.0,4.0,0.0,0.0,4.0,E
113.0,70.0,0.0,2.0,16.0,3.0,1.0,647.0,285.0,86.0,12910.0,0.0,24.0,21.0,42.0,1.0,0.0,4.0,0.421,10.63,0.455,10.8,8.0,5.0,18.0,31.0,83.0,214.0,24.0,8.92,12.0,5.0,7.0,26.0,4.0,109.0,12.0,2.0,0.0,0.0,0.0,E
65.0,58.0,1.0,2.0,38.0,4.0,3.0,702.0,308.0,44.0,14670.0,43.0,35.0,70.0,12.0,0.0,0.0,1.0,0.091,17.5,0.182,17.5,2.0,2.0,24.0,22.0,59.0,100.0,9.0,11.11,15.0,15.0,7.0,23.0,13.0,57.0,3.0,3.0,1.0,0.0,0.0,C
29.0,64.0,1.0,1.0,13.0,7.0,1.0,1734.0,607.0,88.0,22234.0,5.0,44.0,41.0,24.0,1.0,0.0,4.0,0.429,8.33,0.5710000000000001,8.75,6.0,4.0,18.0,11.0,28.0,60.0,7.0,8.57,10.0,0.0,6.0,14.0,8.0,29.0,4.0,2.0,1.0,0.0,0.0,D
53.0,48.0,1.0,1.0,14.0,6.0,2.0,1076.0,593.0,97.0,18113.0,1.0,22.0,46.0,6.0,1.0,0.0,1.0,0.105,18.0,0.2,18.0,2.0,2.0,22.0,18.0,43.0,74.0,6.0,12.33,21.0,0.0,6.0,12.0,8.0,52.0,5.0,2.0,1.0,0.0,0.0,B
65.0,56.635601955961114,0.0,1.0,11.0,4.122004386728294,0.0,884.0,332.0,49.0,14624.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.4,8.33,0.25,7.5,6.0,2.0,17.0,15.0,52.0,138.0,18.0,7.67,15.0,5.0,4.0,18.0,4.0,65.0,6.0,2.0,1.0,2.0,0.0,E
77.0,60.16983910722711,0.0,2.0,45.0,3.4379606627762413,0.0,400.0,232.0,71.0,10504.0,0.0,26.0,31.0,31.0,1.0,3.0,1.0,0.2,11.25,0.3,10.0,4.0,3.0,24.0,23.0,77.0,143.0,15.0,9.53,15.0,0.0,5.0,25.0,11.0,72.0,7.0,1.0,0.0,2.0,0.0,D
137.0,67.0,0.0,2.0,43.0,3.1693969917818015,0.0,475.0,255.0,83.0,11016.0,0.0,34.0,19.0,36.0,1.0,1.0,3.0,0.353,4.33,0.556,4.2,6.0,5.0,22.0,27.0,70.0,91.0,21.0,4.33,7.0,5.0,4.0,16.0,4.0,128.0,12.0,1.0,1.0,2.0,4.0,E
29.0,49.0,1.0,1.0,1.0,7.0,0.0,448.0,264.0,28.0,24728.0,0.0,28.0,13.0,52.0,0.0,0.0,1.0,0.154,12.5,0.0,0.0,2.0,0.0,19.0,10.0,28.0,35.0,3.0,11.67,15.0,10.0,6.0,17.0,10.0,32.0,0.0,4.0,0.0,3.0,0.0,D
29.0,65.15238407246736,1.0,1.0,14.0,1.0,0.0,2792.0,517.0,89.0,23627.0,1.0,35.0,28.0,28.0,0.0,0.0,1.0,0.14300000000000002,17.5,0.28600000000000003,17.5,2.0,2.0,22.0,13.0,33.0,45.0,3.0,15.0,15.0,10.0,8.0,21.0,10.0,29.0,2.0,2.0,1.0,3.0,0.0,C
65.0,68.0,0.0,3.0,9.0,1.0,12.0,550.0,175.0,41.0,7958.0,0.0,13.0,0.0,64.0,1.0,1.0,3.0,0.368,5.29,0.4,5.5,7.0,4.0,16.0,22.0,60.0,126.0,24.0,5.25,5.0,7.0,6.0,21.0,5.0,63.0,13.0,4.0,0.0,1.0,4.0,E
41.0,81.0,1.0,1.0,11.0,7.0,0.0,4153.0,580.0,57.0,35520.0,0.0,18.0,9.0,35.0,1.0,1.0,2.0,0.222,10.5,0.222,5.0,4.0,2.0,19.0,16.0,41.0,72.0,6.0,12.0,20.0,25.0,8.0,21.0,9.0,41.0,3.0,2.0,1.0,3.0,4.0,C
101.0,79.0,0.0,3.0,21.0,1.0,26.0,450.0,330.0,83.0,13149.0,0.0,32.0,19.0,41.0,0.0,0.0,1.0,0.077,15.0,0.0,0.0,1.0,0.0,26.0,20.0,58.0,81.0,8.0,10.13,10.0,15.0,5.0,17.0,6.0,100.0,4.0,2.0,1.0,0.0,0.0,C
125.0,70.38263893863785,0.0,2.0,20.0,2.0,0.0,929.0,315.0,40.0,17069.0,0.0,33.0,33.0,40.0,1.0,0.0,4.0,0.389,7.0,0.444,7.5,7.0,4.0,17.0,24.0,64.0,72.0,14.0,5.14,6.0,3.0,7.0,20.0,9.0,112.0,7.0,2.0,1.0,0.0,0.0,E
137.0,39.0,0.0,1.0,14.0,5.0,0.0,1448.0,651.0,95.0,24736.0,0.0,27.0,52.0,14.0,1.0,6.0,1.0,0.125,12.0,0.28600000000000003,12.0,2.0,2.0,23.0,25.0,65.0,92.0,13.0,7.08,12.0,3.0,5.0,16.0,9.0,128.0,11.0,2.0,0.0,3.0,0.0,C
17.0,55.73468186166563,0.0,2.0,19.0,3.8851838628029296,0.0,2223.0,413.0,25.0,10217.0,0.0,18.0,33.0,31.0,1.0,0.0,3.0,0.28600000000000003,7.5,0.5,7.5,2.0,2.0,17.0,9.0,26.0,34.0,6.0,5.67,7.0,3.0,7.0,21.0,6.0,21.0,3.0,2.0,1.0,2.0,3.0,D
77.0,50.0,0.0,1.0,22.0,3.0,4.0,966.0,418.0,67.0,22845.0,0.0,35.0,19.0,39.0,1.0,1.0,2.0,0.231,11.67,0.333,12.5,3.0,2.0,17.0,14.0,45.0,81.0,11.0,7.36,13.0,10.0,5.0,16.0,5.0,77.0,8.0,0.0,1.0,1.0,4.0,D
29.0,54.28897490529193,0.0,4.0,10.0,2.9985644601332364,0.0,1364.0,244.0,42.0,6939.0,0.0,3.0,40.0,0.0,0.0,0.0,1.0,0.125,15.0,0.14300000000000002,10.0,2.0,1.0,25.0,11.0,31.0,75.0,4.0,18.75,15.0,25.0,5.0,17.0,6.0,32.0,2.0,4.0,0.0,2.0,0.0,B
137.0,76.0,1.0,3.0,31.0,5.0,1.0,708.0,294.0,73.0,11850.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.136,8.67,0.0,0.0,3.0,0.0,20.0,37.0,89.0,237.0,33.0,7.18,13.0,10.0,7.0,21.0,9.0,130.0,12.0,0.0,0.0,0.0,4.0,D
101.0,77.0,1.0,2.0,39.0,5.0,31.0,554.0,296.0,78.0,12774.0,2.0,40.0,43.0,32.0,1.0,0.0,3.0,0.235,12.0,0.125,13.0,4.0,1.0,16.0,25.0,67.0,114.0,12.0,9.5,10.0,15.0,7.0,22.0,10.0,99.0,4.0,3.0,0.0,0.0,0.0,C
113.0,73.0,1.0,3.0,53.0,2.0,0.0,394.0,115.0,65.0,6854.0,0.0,11.0,99.0,0.0,1.0,0.0,4.0,0.3,5.33,0.333,5.67,6.0,3.0,16.0,26.0,65.0,65.0,13.0,5.0,4.0,5.0,7.0,22.0,9.0,105.0,7.0,1.0,1.0,0.0,0.0,E
137.0,72.61861994848545,1.0,2.0,43.0,1.0,0.0,403.0,209.0,84.0,9078.0,3.0,33.0,41.0,32.0,1.0,1.0,2.0,0.2,10.0,0.182,10.0,4.0,2.0,18.0,35.0,87.0,181.0,21.0,8.62,8.0,13.0,8.0,23.0,4.0,130.0,10.0,1.0,1.0,3.0,4.0,D
41.0,79.0,1.0,2.0,40.0,5.0,0.0,929.0,437.0,83.0,13814.0,0.0,18.0,51.0,13.0,0.0,0.0,1.0,0.067,20.0,0.0,0.0,1.0,0.0,26.0,11.0,35.0,35.0,3.0,11.67,15.0,10.0,5.0,17.0,9.0,45.0,1.0,3.0,0.0,0.0,0.0,D
113.0,84.0,1.0,2.0,40.0,3.0,0.0,590.0,353.0,74.0,13030.0,1.0,30.0,32.0,21.0,1.0,1.0,3.0,0.25,8.8,0.222,8.5,5.0,2.0,16.0,31.0,88.0,189.0,23.0,8.22,7.0,10.0,7.0,22.0,6.0,112.0,13.0,3.0,0.0,0.0,4.0,E
137.0,71.02519533874903,1.0,3.0,30.0,2.719249454711228,0.0,371.0,242.0,62.0,9371.0,1.0,34.0,19.0,48.0,1.0,0.0,1.0,0.278,9.6,0.125,9.0,5.0,1.0,15.0,42.0,123.0,273.0,29.0,9.41,25.0,10.0,10.0,38.0,6.0,128.0,11.0,0.0,0.0,2.0,0.0,E
137.0,79.0,1.0,2.0,49.0,3.0,0.0,591.0,292.0,81.0,12912.0,0.0,25.0,36.0,28.0,1.0,1.0,3.0,0.14300000000000002,15.67,0.2,15.0,3.0,2.0,18.0,33.0,87.0,241.0,18.0,13.39,12.0,15.0,7.0,21.0,10.0,129.0,13.0,1.0,1.0,3.0,4.0,C
65.0,77.0,1.0,1.0,13.0,4.0,10.0,985.0,478.0,74.0,20164.0,0.0,29.0,38.0,49.0,0.0,0.0,1.0,0.14300000000000002,12.33,0.1,12.0,3.0,1.0,29.0,18.0,52.0,97.0,8.0,12.13,10.0,15.0,7.0,20.0,4.0,57.0,2.0,2.0,1.0,0.0,0.0,C
113.0,74.0,1.0,1.0,3.0,4.0,0.0,835.0,358.0,41.0,20786.0,0.0,38.0,16.0,46.0,1.0,1.0,2.0,0.19,19.0,0.273,17.0,4.0,3.0,19.0,30.0,80.0,209.0,16.0,13.06,22.0,15.0,7.0,21.0,10.0,104.0,10.0,4.0,0.0,1.0,4.0,C
137.0,87.0,1.0,1.0,24.0,5.0,19.0,589.0,270.0,62.0,10889.0,2.0,44.0,25.0,45.0,1.0,1.0,2.0,0.15,9.67,0.273,9.67,3.0,3.0,22.0,34.0,87.0,292.0,34.0,8.59,12.0,5.0,7.0,20.0,10.0,123.0,17.0,0.0,1.0,0.0,4.0,E
113.0,87.0,1.0,1.0,2.0,3.0,2.0,3836.0,491.0,91.0,32838.0,0.0,47.0,30.0,63.0,1.0,12.0,1.0,0.1,16.0,0.2,16.0,2.0,2.0,20.0,30.0,80.0,196.0,15.0,13.07,12.0,15.0,7.0,21.0,9.0,103.0,12.0,4.0,0.0,0.0,0.0,C
89.0,77.0,1.0,1.0,3.0,4.0,14.0,3529.0,564.0,71.0,26107.0,0.0,18.0,41.0,23.0,0.0,0.0,1.0,0.05,35.0,0.111,35.0,1.0,1.0,21.0,23.0,63.0,139.0,7.0,19.86,30.0,40.0,6.0,16.0,9.0,79.0,4.0,4.0,1.0,0.0,0.0,B
101.0,63.0,1.0,1.0,2.0,4.0,1.0,3515.0,521.0,66.0,20068.0,3.0,29.0,32.0,37.0,1.0,1.0,3.0,0.333,10.67,0.455,10.4,6.0,5.0,21.0,31.0,75.0,216.0,25.0,8.64,7.0,10.0,8.0,22.0,4.0,104.0,12.0,4.0,0.0,0.0,4.0,D
89.0,47.0,1.0,2.0,27.0,1.0,32.0,931.0,155.0,44.0,7968.0,1.0,22.0,40.0,19.0,1.0,1.0,2.0,0.28600000000000003,7.33,0.273,7.33,6.0,3.0,17.0,26.0,69.0,117.0,21.0,5.57,7.0,10.0,7.0,21.0,9.0,81.0,9.0,0.0,1.0,0.0,4.0,D
65.0,72.0,1.0,2.0,27.0,5.0,4.0,1229.0,345.0,87.0,15915.0,0.0,33.0,40.0,50.0,1.0,1.0,2.0,0.211,17.0,0.1,14.0,4.0,1.0,18.0,23.0,59.0,226.0,14.0,16.14,22.0,25.0,8.0,24.0,4.0,57.0,5.0,0.0,1.0,0.0,4.0,B
101.0,78.0,1.0,3.0,31.0,2.522807349382015,0.0,836.0,222.0,47.0,16007.0,0.0,36.0,38.0,24.0,1.0,0.0,1.0,0.1,12.5,0.111,15.0,2.0,1.0,18.0,27.0,73.0,170.0,19.0,8.95,12.0,5.0,6.0,18.0,9.0,101.0,6.0,0.0,1.0,2.0,0.0,D
17.0,59.061244460524705,0.0,1.0,23.0,4.279833953691462,0.0,1060.0,340.0,57.0,19213.0,0.0,39.0,23.0,54.0,0.0,0.0,1.0,0.2,20.0,0.5,20.0,1.0,1.0,18.0,6.0,21.0,30.0,2.0,15.0,10.0,10.0,5.0,18.0,9.0,18.0,2.0,0.0,1.0,2.0,2.0,D
5.0,24.0,0.0,2.0,27.0,2.0,4.0,879.0,296.0,87.0,14589.0,6.0,37.0,21.0,16.0,1.0,0.0,4.0,0.333,7.25,0.4,8.5,4.0,2.0,16.0,11.0,29.0,35.0,6.0,5.83,7.0,3.0,7.0,17.0,9.0,41.0,4.0,0.0,0.0,1.0,0.0,D
77.0,54.0,1.0,2.0,36.0,5.0,0.0,679.0,277.0,66.0,13133.0,18.0,35.0,41.0,32.0,0.0,0.0,1.0,0.05,20.0,0.111,20.0,1.0,1.0,24.0,20.0,55.0,92.0,7.0,13.14,20.0,25.0,6.0,16.0,8.0,75.0,4.0,3.0,1.0,3.0,0.0,B
89.0,74.94309914605182,1.0,1.0,13.0,4.978734439546782,0.0,5725.0,610.0,68.0,53158.0,0.0,31.0,10.0,76.0,1.0,1.0,3.0,0.333,5.5,0.333,5.0,6.0,3.0,19.0,24.0,73.0,185.0,33.0,5.61,8.0,10.0,6.0,24.0,6.0,78.0,13.0,2.0,1.0,2.0,4.0,D
137.0,26.0,1.0,2.0,27.0,3.0,0.0,589.0,277.0,61.0,12713.0,0.0,35.0,41.0,16.0,1.0,1.0,3.0,0.222,5.25,0.375,5.33,4.0,3.0,17.0,39.0,103.0,173.0,34.0,5.09,5.0,5.0,8.0,32.0,4.0,129.0,19.0,0.0,0.0,1.0,4.0,E
137.0,67.63049234606325,1.0,2.0,29.0,4.0,0.0,837.0,337.0,53.0,14154.0,2.0,38.0,51.0,15.0,1.0,1.0,4.0,0.476,4.1,0.455,5.2,10.0,5.0,17.0,33.0,83.0,156.0,45.0,3.47,9.0,10.0,5.0,18.0,4.0,127.0,24.0,0.0,0.0,1.0,4.0,E
41.0,58.43758196846776,0.0,3.0,51.0,2.8289094076450776,0.0,303.0,175.0,76.0,7115.0,0.0,23.0,43.0,31.0,0.0,0.0,1.0,0.16699999999999998,15.0,0.28600000000000003,15.0,2.0,2.0,21.0,11.0,29.0,83.0,8.0,10.38,17.0,15.0,4.0,12.0,4.0,45.0,3.0,1.0,0.0,2.0,0.0,B
137.0,81.0,0.0,2.0,40.0,2.0,21.0,654.0,350.0,82.0,11564.0,0.0,23.0,24.0,28.0,1.0,1.0,3.0,0.16699999999999998,5.0,0.25,5.0,3.0,2.0,21.0,31.0,82.0,120.0,28.0,4.29,7.0,10.0,6.0,19.0,4.0,129.0,17.0,3.0,0.0,0.0,4.0,E
113.0,46.0,0.0,2.0,18.0,4.0,0.0,670.0,410.0,96.0,13151.0,4.0,42.0,45.0,15.0,1.0,4.0,2.0,0.188,10.33,0.14300000000000002,10.0,3.0,1.0,15.0,26.0,62.0,94.0,12.0,7.83,8.0,11.0,6.0,17.0,8.0,105.0,7.0,2.0,1.0,3.0,0.0,C
41.0,61.57668811055362,0.0,1.0,1.0,5.367813167470668,0.0,5045.0,604.0,72.0,42488.0,0.0,36.0,35.0,30.0,1.0,1.0,4.0,0.421,6.0,0.5,6.2,8.0,5.0,18.0,16.0,41.0,66.0,12.0,5.5,6.0,5.0,7.0,18.0,9.0,40.0,7.0,4.0,0.0,2.0,4.0,E
137.0,74.0,1.0,2.0,25.0,2.0,5.0,535.0,244.0,72.0,17053.0,4.0,32.0,35.0,30.0,1.0,0.0,3.0,0.238,11.4,0.2,12.5,5.0,2.0,17.0,24.0,63.0,157.0,16.0,9.81,8.0,10.0,7.0,19.0,8.0,130.0,7.0,0.0,0.0,0.0,0.0,C
65.0,50.0,0.0,1.0,35.0,4.574436961493404,0.0,923.0,489.0,90.0,20399.0,0.0,28.0,38.0,22.0,1.0,1.0,4.0,0.579,7.36,0.6,7.5,11.0,6.0,17.0,22.0,58.0,202.0,30.0,6.73,7.0,7.0,7.0,18.0,4.0,56.0,14.0,3.0,0.0,2.0,4.0,E
89.0,63.359524129257366,0.0,2.0,40.0,2.0,0.0,900.0,488.0,97.0,18369.0,0.0,32.0,28.0,35.0,0.0,0.0,3.0,0.19,12.5,0.2,10.0,4.0,2.0,18.0,25.0,63.0,100.0,13.0,7.69,17.0,3.0,7.0,17.0,8.0,89.0,6.0,3.0,0.0,3.0,0.0,E
113.0,63.73765478701853,1.0,2.0,40.0,4.0,0.0,1869.0,559.0,90.0,20539.0,0.0,25.0,35.0,20.0,1.0,1.0,4.0,0.28600000000000003,6.75,0.429,7.33,4.0,3.0,16.0,21.0,81.0,117.0,19.0,6.16,9.0,5.0,6.0,33.0,8.0,105.0,9.0,3.0,0.0,3.0,4.0,E
89.0,67.0,1.0,2.0,36.0,2.8348998533725336,0.0,651.0,197.0,77.0,9858.0,0.0,46.0,19.0,46.0,1.0,0.0,4.0,0.263,11.2,0.2,10.5,5.0,2.0,15.0,23.0,65.0,149.0,18.0,8.28,13.0,10.0,7.0,21.0,4.0,81.0,6.0,3.0,0.0,2.0,0.0,E
137.0,67.0,1.0,2.0,37.0,5.0,0.0,680.0,318.0,83.0,17183.0,0.0,30.0,26.0,55.0,1.0,1.0,3.0,0.16699999999999998,5.0,0.125,5.0,3.0,1.0,16.0,30.0,72.0,81.0,16.0,5.06,5.0,5.0,6.0,17.0,8.0,119.0,8.0,3.0,0.0,3.0,4.0,E
